2165224821883332,1,-0.842759,4.960786,7.929596,4,0.0,0.0,0.0,9,-0.25933334,3.4940832,9.15815,11,0.17962933,-0.024914168,-0.20847666
2165224861864582,1,-0.842759,4.960786,7.929596,4,0.0,0.0,0.0,9,-0.33521113,3.7166946,9.066549,11,0.19618408,0.0016029582,-0.08719766
2165224901878645,1,-0.842759,4.960786,7.929596,4,0.0,0.0,0.0,9,-0.3906037,3.892065,8.990716,11,0.20509203,0.028188653,0.025966113
2165224941891145,1,-0.842759,4.960786,7.929596,4,0.11826351,-0.029051006,-0.020690879,9,-0.45790124,4.074655,8.906172,11,0.21020769,0.057355553,0.14014603
2165224981872395,1,-0.842759,4.960786,7.929596,4,0.11826351,-0.029051006,-0.020690879,9,-0.50263375,4.254985,8.819123,11,0.21109091,0.083949514,0.24691701
2165225021886457,1,-0.842759,4.865018,8.00621,4,0.11826351,-0.029051006,-0.020690879,9,-0.51971126,4.4017615,8.746274,11,0.20964895,0.10002676,0.307538
2165225041877082,1,-0.842759,4.865018,8.00621,4,0.11826351,-0.029051006,-0.020690879,9,-0.5488056,4.4895306,8.699886,11,0.20595731,0.12293025,0.38651899
2165225081891145,1,-0.842759,4.865018,8.00621,4,0.11826351,-0.029051006,-0.020690879,9,-0.5893685,4.618877,8.6293955,11,0.20208277,0.14457576,0.45418397
2165225121872395,1,-0.842759,4.865018,8.00621,4,0.10925761,-0.04112432,-0.0068635074,9,-0.6219895,4.774525,8.541732,11,0.20032337,0.15665889,0.48949546
2165225141863020,1,-0.842759,4.865018,8.00621,4,0.10925761,-0.04112432,-0.0068635074,9,-0.6344447,4.8724127,8.485315,11,0.19819511,0.17309129,0.53270215
2165225181875520,1,-0.842759,4.865018,8.00621,4,0.10925761,-0.04112432,-0.0068635074,9,-0.6708482,5.0367374,8.385673,11,0.19634838,0.1912901,0.5690574
2165225221889582,1,-1.1683705,4.855441,7.8529816,4,0.10925761,-0.04112432,-0.0068635074,9,-0.73734945,5.204279,8.2769575,11,0.19457018,0.20090705,0.5868892
