2164828257889582,1,-1.0726024,3.964798,9.002198,4,0.2515194,0.2666514,-0.105906576,9,1.4461428,4.7322145,8.464658,11,0.25498143,-0.058318,0.06918314
2164828337884895,1,-1.0726024,3.964798,9.002198,4,0.2515194,0.2666514,-0.105906576,9,0.9434885,4.7392826,8.527651,11,0.2500309,-0.04926167,-0.013896142
2164828417880207,1,-1.0726024,3.964798,9.002198,4,0.2721579,0.24807237,-0.119459055,9,0.50779766,4.710576,8.58179,11,0.24291477,-0.046353135,-0.092266634
2164828457861457,1,-1.091756,4.098873,8.427589,4,0.2721579,0.24807237,-0.119459055,9,0.28576586,4.6111255,8.646797,11,0.23882037,-0.045764066,-0.12450432
2164828477883332,1,-1.091756,4.098873,8.427589,4,0.2721579,0.24807237,-0.119459055,9,0.15023293,4.5778627,8.668348,11,0.23709147,-0.04345702,-0.16245277
2164828497873957,1,-1.091756,4.098873,8.427589,4,0.2721579,0.24807237,-0.119459055,9,0.018216465,4.5852313,8.666124,11,0.23886973,-0.04242201,-0.18395138
2164828537888020,1,-1.091756,4.098873,8.427589,4,0.2721579,0.24807237,-0.119459055,9,-0.14419451,4.635544,8.638907,11,0.24165525,-0.044197667,-0.2143718
2164828577869270,1,-1.091756,4.098873,8.427589,4,0.1803056,0.11401799,-0.094644845,9,-0.23889816,4.6758146,8.615902,11,0.24191909,-0.047607224,-0.24393494
2164828617883332,1,-1.091756,4.098873,8.427589,4,0.1803056,0.11401799,-0.094644845,9,-0.33466604,4.668905,8.616734,11,0.24164204,-0.049990743,-0.27148032
2164828657864582,1,-0.35434186,3.9552212,8.868122,4,0.1803056,0.11401799,-0.094644845,9,-0.38268867,4.6786346,8.609777,11,0.24116203,-0.05256787,-0.28223968
2164828677888020,1,-0.35434186,3.9552212,8.868122,4,0.1803056,0.11401799,-0.094644845,9,-0.34954435,4.639367,8.632339,11,0.23520066,-0.055865627,-0.28910455
2164828717869270,1,-0.35434186,3.9552212,8.868122,4,0.1803056,0.11401799,-0.094644845,9,-0.28591478,4.5227222,8.69588,11,0.22896655,-0.056964543,-0.29118818
2164828757881770,1,-0.35434186,3.9552212,8.868122,4,0.09496118,0.009824019,-0.059600815,9,-0.25467157,4.4718404,8.723526,11,0.22757477,-0.05800777,-0.29256058
2164828777872395,1,-0.35434186,3.9552212,8.868122,4,0.09496118,0.009824019,-0.059600815,9,-0.2144858,4.46602,8.727713,11,0.22546025,-0.06220259,-0.2952105
2164828817886457,1,-0.35434186,3.9552212,8.868122,4,0.09496118,0.009824019,-0.059600815,9,-0.111761935,4.429507,8.747937,11,0.21940343,-0.06759253,-0.29761085
2164828857867707,1,-0.19632454,3.6152444,8.743624,4,0.09496118,0.009824019,-0.059600815,9,-0.007987313,4.3318353,8.797112,11,0.21530423,-0.069202766,-0.29853642
2164828877889582,1,-0.19632454,3.6152444,8.743624,4,0.09496118,0.009824019,-0.059600815,9,0.005656343,4.2874675,8.819106,11,0.21267341,-0.06873992,-0.29911748
